ＪＡＮコード,分類コード,商品名,標準小売価格,発売日,仕入入数,仕入個口,賞味期間,賞味期間（月）,ピース重量,ケース正面縦,ケース正面横,ケース奥行,ケース重量,原材料,アレルゲン,栄養成分,エネルギー,たんぱく質,脂質,炭水化物,ナトリウム,添加物等,本部データの登録,サイズ(ピース)正面縦,サイズ(ピース)正面横,サイズ(ピース)奥行,ケースサイズ確認
4.90333E+12,113,＄ロッテハロウィンコアラのマーチチョコ　４８ｇ,100,20200825,10,8,１２ヶ月,12,48,290,512,364,6190,砂糖、小麦粉、植物油脂、カカオマス、でん粉、ショートニング、乳糖、全粉乳、全卵、ホエイパウダー、脱脂粉乳、クリームパウダー、食塩、ココアパウダー、ココアバター／膨脹剤、カラメル色素、乳化剤（大豆由来）、香料,,１箱　（４８ｇ）,255,2.5,13.9,30,0,,無,135,70,60,
4.90333E+12,113,＄ロッテ　ビックリマン７神帝外伝　１枚,80,20180320,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテパイの実贅沢シュークリーム　６９ｇ,180,20200825,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、全粉乳、ホエイパウダー、乳等を主要原料とする食品（はっ酵バター、植物油脂、バターオイル、脱脂粉乳、食塩）、クリームパウダー、食塩、乾燥卵黄（卵を含む）、バニラビーンズシード（マダガスカル産１００％）／乳化剤（大豆由来）、香料、クチナシ色素,,１箱（６９ｇ）,380,3.8,22.6,40.4,0,,無,118,143,48,
4.90333E+12,113,ロッテ　コアラのマーチ　クリームプリン４８ｇ,100,20190326,10,8,１２ヶ月,12,48,290,512,364,6380,砂糖、小麦粉、植物油脂、乳糖、でん粉、ショートニング、ココアバター、ホエイパウダー、全粉乳、全卵、クリームパウダー、脱脂粉乳、食塩、カラメルソース、乾燥全卵／膨脹剤、着色料（カラメル、クチナシ）、乳化剤（大豆由来）、香料,,１箱（４８ｇ）,258,2.1,14.4,30.1,0,,無,135,70,60,
4.90333E+12,113,ロッテ　パイの実　苺のミルフィーユ６９ｇ,150,20190416,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、ホエイパウダー、全粉乳、クリームパウダー、食塩、苺パウダー、乾燥全卵／乳化剤（大豆由来）、着色料（紅麹、紅花黄）、香料,,１箱（６９ｇ）,380,3.7,22.6,40.4,0,,無,118,143,48,
4.90333E+12,113,＄ロッテ裏ビックリマンチョコ天使ＶＳ悪魔　１枚,80,20190716,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテ　ハーシーバークランベリー＆シリアル１本,100,20190326,12,12,１２ヶ月,12,33,156,393,326,6380,クッキークランチ（小麦粉、砂糖、ショートニング、デキストリン、ぶどう糖果糖液糖、ホエイパウダー、加糖脱脂練乳、食塩）、砂糖、全粉乳、カカオマス、植物油脂、乳糖、ココアバター、糖漬け乾燥クランベリー、コーンフレーク、ココアパウダー／膨脹剤、乳化剤（大豆由来）、香料、酸化防止剤（ビタミンＥ）、酸味料,,１本（標準３２ｇ）,165,2,8.2,20.9,0,,無,16,160,47,
4.90333E+12,113,＄ロッテ　味わい特別トッポ　コクのホワイト２袋,250,20181204,10,8,１２ヶ月,12,90,381,425,283,10140,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、全粉乳、チーズパウダー、クリームパウダー、加糖れん乳、はっ酵乳風味パウダー、モルトエキス、食塩、大豆胚芽エキス　／　加工でん粉、乳化剤、膨脹剤、香料、酸味料、アナトー色素,,１袋（標準４４ｇ）,238,2.8,13.5,26.5,0,,無,180,100,25,
4.90333E+12,113,＄ロッテ　エンジョイハロウィンパイの実　６９ｇ,150,20180828,10,6,１２ヶ月,12,77,254,600,372,7510,小麦粉、マーガリン、砂糖、植物油脂、カカオマス、麦芽糖、乳糖、全粉乳、ホエイパウダー、食塩／乳化剤（大豆由来）、香料,,１箱（６９ｇ）,376,4.1,21.8,40.8,0,,無,118,143,48,
4.90333E+12,113,ロッテ　コアラのマーチショートケーキ　４８ｇ,100,20210316,10,8,１２ヶ月,12,48,290,512,364,6190,砂糖（国内製造又はタイ製造又はその他）、小麦粉、植物油脂、乳糖、でん粉、ショートニング、ココアバター、全粉乳、ホエイパウダー、液卵、クリームパウダー、脱脂粉乳、食塩、ストロベリーパウダー／膨脹剤、カラメル色素、乳化剤（大豆由来）、香料,,１箱（４８ｇ）,258,2,14.4,30.2,0,,無,135,70,60,
4.90333E+12,113,＄ロッテドラゴンクエストダイの大冒険マンチョコ,100,20201103,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテ　進撃の巨人マンチョコ絶望の炎編１枚,100,20180424,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,ロッテ　苺トッポ　２袋,150,20200225,10,12,１２ヶ月,12,72,340,572,258,12000,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、加糖れん乳、全粉乳、クリームパウダー、いちごパウダー、食塩、はっ酵乳風味パウダー、,,１袋（標準３６ｇ）,192,2.3,10.5,22.2,0,,無,160,90,24,
4.90333E+12,113,＄ロッテ　太いトッポ青春の味わいシェイク　２袋,250,20200421,10,8,１２ヶ月,12,90,381,425,283,10140,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、全粉乳、クリームパウダー、加糖れん乳、ソフトクリームパウダー、サワークリームパウダー、モルトエキス、食塩、大豆胚芽エキス　／　加工でん粉、乳化剤、膨脹剤、香料、酸味料、アナトー色素,,１袋　（標準４４ｇ）,237,2.6,13.1,27.1,0,,無,180,100,25,
4.90333E+12,113,＄ロッテ　パイの実初恋のベリーパイ　６９ｇ,180,20200421,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、ホエイパウダー、全粉乳、クリームパウダー、食塩、苺パウダー、ブルーベリーパウダー、ラズベリーパウダー／乳化剤（大豆由来）、ベニコウジ色素、酸味料、香料,,１箱（６９ｇ）,380,3.8,22.7,40.3,0,,無,118,143,48,
4.90333E+12,113,＄ロッテビックリマン悪魔ＶＳ天使第３４弾　１枚,80,20191119,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテ　エンジョイハロウィントッポ　２袋,150,20180828,10,12,１２ヶ月,12,72,340,572,258,12000,小麦粉、砂糖、植物油脂、全粉乳、でん粉、カカオマス、ショートニング、加糖れん乳、クリームパウダー、ココアパウダー、モルトエキス、食塩、ココアバター、大豆胚芽エキス　／　加工でん粉、膨脹剤、乳化剤、香料、アナトー色素,,１袋（標準３６ｇ）,193,2.6,10.5,21.9,0,,無,160,90,24,
4.90333E+12,113,ロッテ　鬼滅の刃マンチョコ　１枚,100,20210126,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテ　ドラゴンボールマンチョコＺ　１枚,100,20181218,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテビックリマン歌舞伎チョコ　１枚,80,20200707,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテ　味わい濃厚トッポなめらか卵カスタード２袋,250,20180522,10,8,１２ヶ月,12,90,384,428,286,10140,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、全粉乳、クリームパウダー、　／　他,,１袋（標準４４ｇ）,238,2.9,13.2,26.7,0,,無,180,100,25,
4.90333E+12,113,＄ロッテ　味わい芳醇トッポ　宇治抹茶２袋,250,20190305,10,8,１２ヶ月,12,90,381,425,283,10140,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、全粉乳、クリームパウダー、抹茶、加糖れん乳、モルトエキス、食塩、アーモンドペースト、大豆胚芽エキス　／　加工でん粉、乳化剤、膨脹剤、香料、アナトー色素,,１袋　（標準４４ｇ）,232,2.9,12.2,27.7,0,,無,180,100,25,
4.90333E+12,113,ロッテ　太いトッポ　ミルク＆苺アイス２袋,250,20190702,10,8,１２ヶ月,12,90,381,425,283,10140,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、ココアバター、脱脂粉乳、ホエイパウダー、全粉乳、クリームパウダー、加糖れん乳、乳等を主要原料とする食品、ストロベリーパウダー、焙焼小麦粉、モルトエキス、食塩、大豆胚芽エキス　／　乳化剤、膨脹剤、香料、アナトー色素,,１袋　（標準４４ｇ）,238,2.7,13.2,26.8,0,,無,180,100,25,
4.90333E+12,113,＄ロッテ　コアラのマーチバニラシェイク４８ｇ,100,20190702,10,8,１２ヶ月,12,48,290,512,364,6190,砂糖、小麦粉、植物油脂、乳糖、でん粉、ショートニング、ココアバター、ホエイパウダー、全粉乳、全卵、ココアパウダー、クリームパウダー、食塩　／　膨脹剤、カラメル色素、乳化剤（大豆由来）、香料,,１箱　（４８ｇ）,259,2.1,14.5,29.9,0,,無,135,70,60,
4.90333E+12,113,ロッテ　パイの実　苺のプレミアムタルト６９ｇ,180,20201208,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、全粉乳、ホエイパウダー、クリームパウダー、食塩、苺果汁パウダー、シナモン／乳化剤（大豆由来）、酸味料、香料、着色料（アカビート、紅麹）,,１箱（６９ｇ）,381,3.8,22.7,40.2,0,,無,118,143,48,
4.90333E+12,113,＄ロッテ　なぞのコアラのマーチ　４８ｇ,100,20181030,10,8,１２ヶ月,12,48,290,512,364,6380,砂糖、小麦粉、植物油脂、乳糖、でん粉、ショートニング、ココアバター、ホエイパウダー、全粉乳、全卵、クリームパウダー、脱脂粉乳、食塩／膨脹剤、カラメル色素、乳化剤（大豆由来）、香料,,１箱（４８ｇ）,258,2.1,14.4,30.1,0,,無,135,70,60,
4.90333E+12,113,＄ロッテエンジョイハロウィントッポ　２袋,150,20200825,10,12,１２ヶ月,12,72,340,572,258,12000,小麦粉、砂糖、植物油脂、全粉乳、でん粉、カカオマス、ショートニング、加糖れん乳、クリームパウダー、ココアパウダー、モルトエキス、食塩、ココアバター、大豆胚芽エキス　／　加工でん粉、膨脹剤、乳化剤、香料、アナトー色素,,１袋（標準３６ｇ）,193,2.6,10.5,21.9,0,,無,160,90,24,
4.90333E+12,113,＄ロッテ　パイの実クレームブリュレ６９ｇ,150,20190723,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、ホエイパウダー、全粉乳、クリームパウダー、食塩、乾燥卵黄（卵を含む）、カラメルパウダー／乳化剤（大豆由来）、着色料（アナトー、クチナシ）、香料,,１箱（６９ｇ）,380,3.7,22.4,40.6,0,,無,118,143,48,
4.90333E+12,113,＄ロッテ　ドラゴンボールマンチョコ超　１枚,100,20181023,30,8,１２ヶ月,12,23,229,454,374,8100,砂糖、小麦粉、植物油脂、全粉乳、乳糖、カカオマス、クッキークランチ、ホエイパウダー、ココアパウダー、でん粉、ショートニング、食塩／乳化剤（大豆由来）、膨脹剤、カラメル色素、香料,,１枚（標準２３ｇ）,118,1.4,5.7,15.3,0,,無,80,117,14,
4.90333E+12,113,＄ロッテハロウィンパイの実　シェアパック１３３ｇ,500,20200825,18,1,１２ヶ月,12,129,391,548,257,3150,小麦粉、マーガリン、砂糖、植物油脂、カカオマス、麦芽糖、乳糖、全粉乳、ホエイパウダー、食塩／乳化剤（大豆由来）、香料,,１粒　（標準４．３ｇ）,23,0.3,1.4,2.6,0,,無,220,290,60,
4.90333E+12,113,＄ロッテ　発酵バター香るパイの実アップルパイ６９ｇ,150,20180807,10,6,１２ヶ月,12,69,254,600,372,7400,小麦粉、マーガリン（植物油脂、はっ酵バター、食塩、脱脂粉乳）、砂糖、植物油脂、乳糖、麦芽糖、ココアバター、ホエイパウダー、全粉乳、りんご果汁パウダー、クリームパウダー、食塩、乾燥全卵／乳化剤（大豆由来）、香料、クチナシ色素,,１箱（６９ｇ）,380,3.7,22.6,40.5,0,,無,118,143,48,
4.90333E+12,113,ロッテ　トッポほろにがキャラメル　２袋,180,20210223,10,12,１２ヶ月,12,72,340,572,258,12000,小麦粉、砂糖、植物油脂、乳糖、でん粉、ショートニング、脱脂粉乳、ココアバター、ホエイパウダー、全粉乳、バター、クリームパウダー、ビターキャラメルパウダー、食塩、調味エキスパウダー、シナモン、大豆胚芽エキス／加工でん粉、乳化剤、膨脹剤、香料、カラメル色素、調味料（有機酸等）,,１袋（標準３６ｇ）,193,2.2,10.5,22.2,0,,無,160,90,24,
